tid,algo,outlier_rate,missing_rate,seed,duration,fisher_dist,frobenius_rel,err_mu,n_iter,converged
448,MICE + SCM_robust,0.175,0.1,448,0.05084347724914551,3.4572094640196016,0.5985769850240178,0.6686414877435457,,True
449,MICE + SCM_robust,0.175,0.1,449,0.05010414123535156,3.497266278952768,0.6189888377524292,0.9175515450284105,,True
450,MICE + SCM_robust,0.175,0.1,450,0.08014059066772461,3.5149911860359575,0.6131382842185262,0.6819480449492716,,True
451,MICE + SCM_robust,0.175,0.1,451,0.04865622520446777,3.174452588513442,0.5891682474267518,0.848961151368601,,True
452,MICE + SCM_robust,0.175,0.1,452,0.06845831871032715,3.416729838971541,0.6078375363312163,0.7534344184169927,,True
453,MICE + SCM_robust,0.175,0.1,453,0.07433271408081055,3.413586510939278,0.600408303098782,0.6790129619072249,,True
454,MICE + SCM_robust,0.175,0.1,454,0.07835626602172852,3.0682553436140867,0.5559116176822211,0.711456845053201,,True
455,MICE + SCM_robust,0.175,0.1,455,0.07241630554199219,3.8527878477140285,0.65371150234438,0.7195539747028161,,True
456,MICE + SCM_robust,0.175,0.1,456,0.07681012153625488,3.5882047521397054,0.5887357088861507,0.7627146906648768,,True
457,MICE + SCM_robust,0.175,0.1,457,0.053316354751586914,3.623590203422216,0.6058306081398526,0.8012363170878898,,True
458,MICE + SCM_robust,0.175,0.1,458,0.06244468688964844,3.5223443860808983,0.6366003388145236,0.7221172059204501,,True
459,MICE + SCM_robust,0.175,0.1,459,0.05878281593322754,3.5891155661604484,0.6153696928188247,1.0343982062831159,,True
460,MICE + SCM_robust,0.175,0.2,460,0.0595402717590332,3.3671949812949276,0.5891336354198808,1.0048038711191647,,True
461,MICE + SCM_robust,0.175,0.2,461,0.0669851303100586,3.4691168566649986,0.6116980778333418,0.7638847037142401,,True
462,MICE + SCM_robust,0.175,0.2,462,0.06268572807312012,3.9767992203208515,0.6639089137184155,1.222465365664249,,True
463,MICE + SCM_robust,0.175,0.2,463,0.06307101249694824,3.91743185634683,0.6428034924880789,1.281743427392689,,True
464,MICE + SCM_robust,0.175,0.2,464,0.09802460670471191,3.7018369400539886,0.640999456230031,1.0752252752539446,,True
465,MICE + SCM_robust,0.175,0.2,465,0.10028839111328125,3.432438022629234,0.5941697204140209,1.0509589142916975,,True
466,MICE + SCM_robust,0.175,0.2,466,0.09435462951660156,3.263518025808953,0.5924340228261642,1.1750466954643402,,True
467,MICE + SCM_robust,0.175,0.2,467,0.09169387817382812,3.606223384734291,0.6186116418869407,1.1278085243799343,,True
468,MICE + SCM_robust,0.175,0.2,468,0.12148785591125488,3.7938527420599932,0.6129807351838032,1.256873109587499,,True
469,MICE + SCM_robust,0.175,0.2,469,0.09645700454711914,3.596128246118751,0.6051640962906555,1.4183570439249547,,True
470,MICE + SCM_robust,0.175,0.2,470,0.09497499465942383,3.4729855080915275,0.6312092435929205,0.9049333639907057,,True
471,MICE + SCM_robust,0.175,0.2,471,0.0761568546295166,3.53301322250561,0.6123612065663696,0.7999234653344863,,True
472,MICE + SCM_robust,0.175,0.2,472,0.1365373134613037,3.5324989017075974,0.6064155411691886,1.1520492155305662,,True
473,MICE + SCM_robust,0.175,0.2,473,0.06207466125488281,3.1818735839470684,0.5671566312228823,0.9857512854063887,,True
474,MICE + SCM_robust,0.175,0.2,474,0.07449030876159668,3.310060087952765,0.6056379852031595,1.171695048933506,,True
475,MICE + SCM_robust,0.175,0.2,475,0.07430458068847656,3.4012422350686387,0.5974470003127548,0.9158978693126055,,True
476,MICE + SCM_robust,0.175,0.2,476,0.07030463218688965,3.3935702389799864,0.6098436449781577,0.7441516918296341,,True
477,MICE + SCM_robust,0.175,0.2,477,0.07927370071411133,3.6497283240246965,0.6226872755053418,1.0124724275353187,,True
478,MICE + SCM_robust,0.175,0.2,478,0.07641935348510742,3.0720679797734487,0.5764143350387201,1.3298256710833931,,True
479,MICE + SCM_robust,0.175,0.2,479,0.09301280975341797,3.623977400652809,0.6169182382062498,0.7888927757196268,,True
480,MICE + SCM_robust,0.2,0.0,480,0.025666475296020508,3.934453033215114,0.656437546548241,0.3782250759641101,,True
481,MICE + SCM_robust,0.2,0.0,481,0.017293214797973633,3.087721973537015,0.5830625555928632,0.3700083958022134,,True
482,MICE + SCM_robust,0.2,0.0,482,0.01867985725402832,3.624906152773113,0.6223622509636499,0.35187472050560326,,True
483,MICE + SCM_robust,0.2,0.0,483,0.018181324005126953,3.3566871974401775,0.6053897251515278,0.2721992017826004,,True
484,MICE + SCM_robust,0.2,0.0,484,0.025533676147460938,3.360224334017997,0.5790358978234782,0.35405073390928066,,True
485,MICE + SCM_robust,0.2,0.0,485,0.017224788665771484,3.5788449202389834,0.6177304083771539,0.4803604546144835,,True
486,MICE + SCM_robust,0.2,0.0,486,0.01762843132019043,3.520679081984878,0.6036628519642563,0.4260625639723072,,True
487,MICE + SCM_robust,0.2,0.0,487,0.018011808395385742,3.404855452015666,0.5965287045772132,0.4055862096433069,,True
488,MICE + SCM_robust,0.2,0.0,488,0.02593398094177246,3.3492505713936804,0.6045610528144614,0.4746306708618619,,True
489,MICE + SCM_robust,0.2,0.0,489,0.017201900482177734,3.449406710411988,0.6085212584144988,0.36523024247902675,,True
490,MICE + SCM_robust,0.2,0.0,490,0.024460315704345703,3.586647202640459,0.63667877239735,0.331873351833911,,True
491,MICE + SCM_robust,0.2,0.0,491,0.017534732818603516,3.565683505909839,0.6149650453846197,0.6124811487297291,,True
492,MICE + SCM_robust,0.2,0.0,492,0.01806783676147461,4.02301954514926,0.6603135690016342,0.41206190308510826,,True
493,MICE + SCM_robust,0.2,0.0,493,0.02834296226501465,3.41052284304221,0.6250264662699766,0.4677511039773482,,True
494,MICE + SCM_robust,0.2,0.0,494,0.01732349395751953,3.498340292352382,0.620518297236827,0.5550499163218499,,True
495,MICE + SCM_robust,0.2,0.0,495,0.028973817825317383,3.6508248321834116,0.6291583756747828,0.4434580268950137,,True
496,MICE + SCM_robust,0.2,0.0,496,0.025883197784423828,3.838625540048175,0.6439376851649723,0.4573173484981579,,True
497,MICE + SCM_robust,0.2,0.0,497,0.025722503662109375,3.713730610858132,0.6384465893462185,0.4279764329674871,,True
498,MICE + SCM_robust,0.2,0.0,498,0.025788545608520508,3.2602377644380036,0.5874432830404687,0.3873918816384022,,True
499,MICE + SCM_robust,0.2,0.0,499,0.017551183700561523,3.620486150995731,0.619054316472321,0.47261323708372427,,True
500,MICE + SCM_robust,0.2,0.1,500,0.04728245735168457,3.566456689928639,0.6155380327506995,1.0029451940309486,,True
501,MICE + SCM_robust,0.2,0.1,501,0.050179243087768555,3.8633448217188198,0.6442545331889408,0.9213508300283745,,True
502,MICE + SCM_robust,0.2,0.1,502,0.04818916320800781,3.5664822255342616,0.6286682913543046,0.9156358990584428,,True
503,MICE + SCM_robust,0.2,0.1,503,0.047336578369140625,3.7659872865792203,0.6485808186445934,0.7658938370001858,,True
504,MICE + SCM_robust,0.2,0.1,504,0.07230067253112793,3.8721811388306167,0.6747517118119482,1.023151118110309,,True
505,MICE + SCM_robust,0.2,0.1,505,0.07373976707458496,3.804035919214593,0.6515565141131029,0.823272010582715,,True
506,MICE + SCM_robust,0.2,0.1,506,0.05114245414733887,3.7952210566592854,0.6533976450626976,0.7758089588986872,,True
507,MICE + SCM_robust,0.2,0.1,507,0.05860543251037598,3.050167522079061,0.5668085724532594,0.7571182349315184,,True
508,MICE + SCM_robust,0.2,0.1,508,0.06998682022094727,3.4665211785647094,0.6222473294369484,0.977747887425994,,True
509,MICE + SCM_robust,0.2,0.1,509,0.0707845687866211,3.5802212025515754,0.623692636573557,0.8690767052158521,,True
510,MICE + SCM_robust,0.2,0.1,510,0.07537555694580078,3.483015611520314,0.6346897409296753,0.5740819088719817,,True
511,MICE + SCM_robust,0.2,0.1,511,0.07386994361877441,3.484093249630436,0.6239814720645632,0.9431593895409662,,True
512,MICE + SCM_robust,0.2,0.1,512,0.047250986099243164,3.5328685959320962,0.616323315898361,0.5918228201388801,,True
513,MICE + SCM_robust,0.2,0.1,513,0.04777669906616211,3.173948012434875,0.5802376103731682,0.685592991485219,,True
514,MICE + SCM_robust,0.2,0.1,514,0.07552099227905273,3.649262727523843,0.6257617815712231,0.7725825480633336,,True
515,MICE + SCM_robust,0.2,0.1,515,0.0740811824798584,4.053220317861592,0.6572165739676882,1.0012378298873144,,True
516,MICE + SCM_robust,0.2,0.1,516,0.06681632995605469,3.402423076847064,0.6084482637411893,0.7697702866809162,,True
517,MICE + SCM_robust,0.2,0.1,517,0.07362103462219238,3.1255813859035992,0.5666969125881063,0.8465258582534624,,True
518,MICE + SCM_robust,0.2,0.1,518,0.07564520835876465,3.912801801469135,0.6510249207635931,0.954032616470109,,True
519,MICE + SCM_robust,0.2,0.1,519,0.07410907745361328,3.315604890452599,0.5780526019831449,0.6112880421073354,,True
520,MICE + SCM_robust,0.2,0.2,520,0.0926048755645752,3.2285132453211043,0.5854087083371907,1.2434617344128585,,True
521,MICE + SCM_robust,0.2,0.2,521,0.10874748229980469,3.4794920636808997,0.5979124365394494,0.9839736224953891,,True
522,MICE + SCM_robust,0.2,0.2,522,0.08811068534851074,3.546299277022587,0.6114032741997107,1.3264490448101365,,True
523,MICE + SCM_robust,0.2,0.2,523,0.07400321960449219,3.405796953771015,0.5860810038765345,1.1032572994942547,,True
524,MICE + SCM_robust,0.2,0.2,524,0.06264662742614746,3.2150095825739027,0.5955657361520663,0.9633441857668037,,True
525,MICE + SCM_robust,0.2,0.2,525,0.06231188774108887,3.4813986704697237,0.6045356290066525,0.943640366861421,,True
526,MICE + SCM_robust,0.2,0.2,526,0.06444764137268066,3.5464583014928777,0.6168021101596155,1.231491770893528,,True
527,MICE + SCM_robust,0.2,0.2,527,0.07540583610534668,3.4789945429165523,0.6196875427768211,1.2332404037911295,,True
528,MICE + SCM_robust,0.2,0.2,528,0.08712911605834961,3.259275838541739,0.5892488582128635,1.305832534181637,,True
529,MICE + SCM_robust,0.2,0.2,529,0.0810098648071289,3.690724414926988,0.6206012861022389,1.1509184395829897,,True
530,MICE + SCM_robust,0.2,0.2,530,0.04772639274597168,3.460309315541624,0.6076954502326751,0.9966274066313546,,True
531,MICE + SCM_robust,0.2,0.2,531,0.05993032455444336,3.86152916115959,0.643684710433523,1.028708947024008,,True
532,MICE + SCM_robust,0.2,0.2,532,0.07989120483398438,3.475508101516951,0.5740611590756092,0.9349422816302683,,True
533,MICE + SCM_robust,0.2,0.2,533,0.06402587890625,3.4644402478509986,0.6231549213225457,1.3342626043008556,,True
534,MICE + SCM_robust,0.2,0.2,534,0.09591436386108398,3.649867398710235,0.6154530366999831,1.0872488147255368,,True
535,MICE + SCM_robust,0.2,0.2,535,0.07478642463684082,3.3767594251840327,0.5783560125479685,1.2983509881910642,,True
536,MICE + SCM_robust,0.2,0.2,536,0.08984923362731934,3.0163125249408873,0.5733334595877121,0.8505252697583496,,True
537,MICE + SCM_robust,0.2,0.2,537,0.05978846549987793,3.4144579188229778,0.606409663413635,1.185184417015462,,True
538,MICE + SCM_robust,0.2,0.2,538,0.07052206993103027,3.6868915590893057,0.6347102651726899,1.4022334573191892,,True
539,MICE + SCM_robust,0.2,0.2,539,0.06883478164672852,3.399003989617106,0.6007876326256082,1.0778346555398364,,True
